"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"166","https://img.a.transfermarkt.technology/portrait/medium/319911-1565170754.png?lm=1","Bryan Angulo","https://www.transfermarkt.us/bryan-angulo/profil/spieler/319911","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/44.png?lm=1520611569","https://www.transfermarkt.us/cd-cruz-azul/startseite/verein/3711/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3711.png?lm=1682067872","CD Cruz Azul","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€5.80m","https://www.transfermarkt.us/jumplist/transfers/spieler/319911/transfer_id/2594051",""
"167","https://img.a.transfermarkt.technology/portrait/medium/256267-1627914833.jpg?lm=1","Vedat Muriqi","https://www.transfermarkt.us/vedat-muriqi/profil/spieler/256267","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/244.png?lm=1520611569","https://www.transfermarkt.us/fenerbahce-istanbul/startseite/verein/36/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/36.png?lm=1406739123","Fenerbahce","https://tmssl.akamaized.net/images/flagge/verysmall/174.png?lm=1520611569","Süper Lig","https://www.transfermarkt.us/super-lig/transfers/wettbewerb/TR1/saison_id/2019","€5.60m","https://www.transfermarkt.us/jumplist/transfers/spieler/256267/transfer_id/2542764","https://tmssl.akamaized.net/images/flagge/verysmall/3.png?lm=1520611569"
"168","https://img.a.transfermarkt.technology/portrait/medium/527350-1647530173.jpg?lm=1","Manu Vallejo","https://www.transfermarkt.us/manu-vallejo/profil/spieler/527350","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","https://www.transfermarkt.us/fc-valencia/startseite/verein/1049/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1049.png?lm=1406966320","Valencia","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€5.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/527350/transfer_id/2399292",""
"169","https://img.a.transfermarkt.technology/portrait/medium/103588-1563350233.jpg?lm=1","Elkeson","https://www.transfermarkt.us/elkeson/profil/spieler/103588","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","https://www.transfermarkt.us/guangzhou-fc/startseite/verein/10948/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/10948.png?lm=1518257445","GZ Evergrande","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€5.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/103588/transfer_id/2545814","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569"
"170","https://img.a.transfermarkt.technology/portrait/medium/375226-1675190405.png?lm=1","Ricardo Lopes","https://www.transfermarkt.us/ricardo-lopes/profil/spieler/375226","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/shanghai-port/startseite/verein/27190/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/27190.png?lm=1618561127","SH SIPG","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€5.46m","https://www.transfermarkt.us/jumplist/transfers/spieler/375226/transfer_id/2789072",""
"171","https://img.a.transfermarkt.technology/portrait/medium/491707-1678994222.jpg?lm=1","Julián Carranza","https://www.transfermarkt.us/julian-carranza/profil/spieler/491707","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/inter-miami-cf/startseite/verein/69261/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/69261.png?lm=1573561237","Miami","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","United States","","€5.45m","https://www.transfermarkt.us/jumplist/transfers/spieler/491707/transfer_id/2576346",""
"172","https://img.a.transfermarkt.technology/portrait/medium/157036-1581679495.jpg?lm=1","Dyego Sousa","https://www.transfermarkt.us/dyego-sousa/profil/spieler/157036","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","https://www.transfermarkt.us/shenzhen-fc/startseite/verein/1320/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1320.png?lm=1671887064","SZ FC","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€5.40m","https://www.transfermarkt.us/jumplist/transfers/spieler/157036/transfer_id/2543804","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569"
"173","https://img.a.transfermarkt.technology/portrait/medium/234787-1441636092.jpg?lm=1","Lucas João","https://www.transfermarkt.us/lucas-joao/profil/spieler/234787","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/6.png?lm=1520611569","https://www.transfermarkt.us/fc-reading/startseite/verein/1032/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1032.png?lm=1457723329","Reading","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Championship","https://www.transfermarkt.us/championship/transfers/wettbewerb/GB2/saison_id/2019","€5.40m","https://www.transfermarkt.us/jumplist/transfers/spieler/234787/transfer_id/2593681","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569"
"174","https://img.a.transfermarkt.technology/portrait/medium/152689-1661088901.jpg?lm=1","Shin-wook Kim","https://www.transfermarkt.us/shin-wook-kim/profil/spieler/152689","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/87.png?lm=1520611569","https://www.transfermarkt.us/shanghai-shenhua/startseite/verein/3183/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3183.png?lm=1645957920","SH Shenhua","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€5.35m","https://www.transfermarkt.us/jumplist/transfers/spieler/152689/transfer_id/2543506",""
"175","https://img.a.transfermarkt.technology/portrait/medium/s_140952_6600_2012_2.jpg?lm=1","Caio Canedo","https://www.transfermarkt.us/caio-canedo/profil/spieler/140952","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/183.png?lm=1520611569","https://www.transfermarkt.us/al-ain-fc/startseite/verein/2150/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2150.png?lm=1669208827","Al-Ain FC","https://tmssl.akamaized.net/images/flagge/verysmall/183.png?lm=1520611569","UAE Pro League","https://www.transfermarkt.us/uae-arabian-gulf-league/transfers/wettbewerb/UAE1/saison_id/2019","€5.34m","https://www.transfermarkt.us/jumplist/transfers/spieler/140952/transfer_id/2495665","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569"
"176","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Abdulfattah Adam","https://www.transfermarkt.us/abdulfattah-adam/profil/spieler/265966","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/146.png?lm=1520611569","https://www.transfermarkt.us/al-nasr-riad/startseite/verein/18544/saison_id/2019","","Al-Nassr FC","https://tmssl.akamaized.net/images/flagge/verysmall/146.png?lm=1520611569","Saudi Pro League","https://www.transfermarkt.us/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2019","€5.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/265966/transfer_id/2554656",""
"177","https://img.a.transfermarkt.technology/portrait/medium/182577-1547634316.jpg?lm=1","Derlis González","https://www.transfermarkt.us/derlis-gonzalez/profil/spieler/182577","Second Striker","https://tmssl.akamaized.net/images/flagge/verysmall/132.png?lm=1520611569","https://www.transfermarkt.us/olimpia-asuncion/startseite/verein/629/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/629.png?lm=1415637266","Olimpia","https://tmssl.akamaized.net/images/flagge/verysmall/132.png?lm=1520611569","Primera División Clausura","https://www.transfermarkt.us/primera-division-clausura/transfers/wettbewerb/PR1C/saison_id/2019","€5.05m","https://www.transfermarkt.us/jumplist/transfers/spieler/182577/transfer_id/2791406",""
"178","https://img.a.transfermarkt.technology/portrait/medium/95732-1583334177.jpg?lm=1","Martin Braithwaite","https://www.transfermarkt.us/martin-braithwaite/profil/spieler/95732","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/cd-leganes/startseite/verein/1244/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1244.png?lm=1422972468","CD Leganés","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€5.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/95732/transfer_id/2573640",""
"179","https://img.a.transfermarkt.technology/portrait/medium/311489-1515619760.JPG?lm=1","Landry Dimata","https://www.transfermarkt.us/landry-dimata/profil/spieler/311489","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","https://www.transfermarkt.us/rsc-anderlecht/startseite/verein/58/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/58.png?lm=1443857722","RSC Anderlecht","https://tmssl.akamaized.net/images/flagge/verysmall/19.png?lm=1520611569","Jupiler Pro League","https://www.transfermarkt.us/jupiler-pro-league/transfers/wettbewerb/BE1/saison_id/2019","€5.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/311489/transfer_id/2392275","https://tmssl.akamaized.net/images/flagge/verysmall/193.png?lm=1520611569"
"180","https://img.a.transfermarkt.technology/portrait/medium/184491-1463740696.jpg?lm=1","Naïm Sliti","https://www.transfermarkt.us/naim-sliti/profil/spieler/184491","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/173.png?lm=1520611569","https://www.transfermarkt.us/al-ettifaq/startseite/verein/7732/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/7732.png?lm=1680546047","Ettifaq FC","https://tmssl.akamaized.net/images/flagge/verysmall/146.png?lm=1520611569","Saudi Pro League","https://www.transfermarkt.us/saudi-professional-league/transfers/wettbewerb/SA1/saison_id/2019","€5.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/184491/transfer_id/2602273","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"181","https://img.a.transfermarkt.technology/portrait/medium/159668-1665560829.png?lm=1","Sam Larsson","https://www.transfermarkt.us/sam-larsson/profil/spieler/159668","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/147.png?lm=1520611569","https://www.transfermarkt.us/dalian-professional/startseite/verein/33304/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/33304.png?lm=1579630884","DL Pro","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€5.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/159668/transfer_id/2814606",""
"182","https://img.a.transfermarkt.technology/portrait/medium/45832-1613679952.jpg?lm=1","Ivan Santini","https://www.transfermarkt.us/ivan-santini/profil/spieler/45832","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/37.png?lm=1520611569","https://www.transfermarkt.us/jiangsu-fc/startseite/verein/22219/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/22219.png?lm=1487022091","JS Suning","https://tmssl.akamaized.net/images/flagge/verysmall/34.png?lm=1520611569","Super League","https://www.transfermarkt.us/chinese-super-league/transfers/wettbewerb/CSL/saison_id/2019","€5.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/45832/transfer_id/2578887",""
"183","https://img.a.transfermarkt.technology/portrait/medium/211251-1490622576.jpg?lm=1","Darwin Machís","https://www.transfermarkt.us/darwin-machis/profil/spieler/211251","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/182.png?lm=1520611569","https://www.transfermarkt.us/fc-granada/startseite/verein/16795/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/16795.png?lm=1620472393","Granada CF","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga","https://www.transfermarkt.us/laliga/transfers/wettbewerb/ES1/saison_id/2019","€5.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/211251/transfer_id/2578053","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569"
"184","https://img.a.transfermarkt.technology/portrait/medium/400831-1582726189.jpg?lm=1","Rafael Camacho","https://www.transfermarkt.us/rafael-camacho/profil/spieler/400831","Right Winger","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","https://www.transfermarkt.us/sporting-lissabon/startseite/verein/336/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/336.png?lm=1621513752","Sporting CP","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","Liga NOS","https://www.transfermarkt.us/liga-nos/transfers/wettbewerb/PO1/saison_id/2019","€5.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/400831/transfer_id/2527558","https://tmssl.akamaized.net/images/flagge/verysmall/6.png?lm=1520611569"
"185","https://img.a.transfermarkt.technology/portrait/medium/173483-1524468723.jpg?lm=1","Nahki Wells","https://www.transfermarkt.us/nahki-wells/profil/spieler/173483","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/211.png?lm=1520611569","https://www.transfermarkt.us/bristol-city/startseite/verein/698/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/698.png?lm=1571314125","Bristol City","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Championship","https://www.transfermarkt.us/championship/transfers/wettbewerb/GB2/saison_id/2019","€4.75m","https://www.transfermarkt.us/jumplist/transfers/spieler/173483/transfer_id/2780170",""
"186","https://img.a.transfermarkt.technology/portrait/medium/479648-1565164167.jpg?lm=1","Félix Correia","https://www.transfermarkt.us/felix-correia/profil/spieler/479648","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","https://www.transfermarkt.us/manchester-city-u23/startseite/verein/9265/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/9265.png?lm=1467356331","Man City U23","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League 2","https://www.transfermarkt.us/premier-league-2/transfers/wettbewerb/GB21/saison_id/2019","€4.55m","https://www.transfermarkt.us/jumplist/transfers/spieler/479648/transfer_id/2593097",""
"187","https://img.a.transfermarkt.technology/portrait/medium/194998-1618672236.jpg?lm=1","Edison Flores","https://www.transfermarkt.us/edison-flores/profil/spieler/194998","Left Winger","https://tmssl.akamaized.net/images/flagge/verysmall/133.png?lm=1520611569","https://www.transfermarkt.us/d-c-united/startseite/verein/2440/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2440.png?lm=1450113961","D.C. United","https://tmssl.akamaized.net/images/flagge/verysmall/184.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€4.55m","https://www.transfermarkt.us/jumplist/transfers/spieler/194998/transfer_id/2758071",""
"188","https://img.a.transfermarkt.technology/portrait/medium/221038-1618858437.jpg?lm=1","Lucas Cavallini","https://www.transfermarkt.us/lucas-cavallini/profil/spieler/221038","Centre-Forward","https://tmssl.akamaized.net/images/flagge/verysmall/80.png?lm=1520611569","https://www.transfermarkt.us/vancouver-whitecaps-fc/startseite/verein/6321/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/6321.png?lm=1420976934","Vancouver","https://tmssl.akamaized.net/images/flagge/verysmall/80.png?lm=1520611569","MLS","https://www.transfermarkt.us/major-league-soccer/transfers/wettbewerb/MLS1/saison_id/2019","€4.55m","https://www.transfermarkt.us/jumplist/transfers/spieler/221038/transfer_id/2726583","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569"
