"zentriert","bilderrahmen-fixed src","hauptlink","hauptlink href","inline-table","flaggenrahmen src","inline-table href","tiny_wappen src","hauptlink 2","flaggenrahmen src 2","inline-table 2","inline-table href 2","rechts","rechts href","flaggenrahmen src 3"
"164","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Ryad Boudebouz","https://www.transfermarkt.us/ryad-boudebouz/profil/spieler/77826","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/4.png?lm=1520611569","https://www.transfermarkt.us/as-saint-etienne/startseite/verein/618/saison_id/2019","","Saint-Étienne","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/77826/transfer_id/2576857","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"165","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Sofiane Hanni","https://www.transfermarkt.us/sofiane-hanni/profil/spieler/113358","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/4.png?lm=1520611569","https://www.transfermarkt.us/al-gharafa-sc/startseite/verein/6297/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/6297.png?lm=1409741564","Al-Gharafa SC","https://tmssl.akamaized.net/images/flagge/verysmall/137.png?lm=1520611569","Stars League","https://www.transfermarkt.us/qatar-stars-league/transfers/wettbewerb/QSL/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/113358/transfer_id/2569579","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"166","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Mohamed Fares","https://www.transfermarkt.us/mohamed-fares/profil/spieler/287700","Left Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/4.png?lm=1520611569","https://www.transfermarkt.us/spal/startseite/verein/2722/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2722.png?lm=1626441491","SPAL","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/287700/transfer_id/2524614","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"167","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Anderson Esiti","https://www.transfermarkt.us/anderson-esiti/profil/spieler/245027","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/124.png?lm=1520611569","https://www.transfermarkt.us/paok-thessaloniki/startseite/verein/1091/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1091.png?lm=1562577576","PAOK Salonika","https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569","Super League 1","https://www.transfermarkt.us/super-league-1/transfers/wettbewerb/GR1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/245027/transfer_id/2574013",""
"168","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Allan","https://www.transfermarkt.us/allan/profil/spieler/385271","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/clube-atletico-mineiro/startseite/verein/330/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/330.png?lm=1411033853","Atlético-MG","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","Série A","https://www.transfermarkt.us/campeonato-brasileiro-serie-a/transfers/wettbewerb/BRA1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/385271/transfer_id/2751093",""
"169","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Christian Nörgaard","https://www.transfermarkt.us/christian-norgaard/profil/spieler/148367","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/39.png?lm=1520611569","https://www.transfermarkt.us/fc-brentford/startseite/verein/1148/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1148.png?lm=1625150543","Brentford","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Championship","https://www.transfermarkt.us/championship/transfers/wettbewerb/GB2/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/148367/transfer_id/2487722",""
"170","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Jesús Angulo","https://www.transfermarkt.us/jesus-angulo/profil/spieler/411709","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","https://www.transfermarkt.us/club-necaxa/startseite/verein/1146/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1146.png?lm=1418834772","Necaxa","https://tmssl.akamaized.net/images/flagge/verysmall/110.png?lm=1520611569","Liga MX Clausura","https://www.transfermarkt.us/liga-mx-clausura/transfers/wettbewerb/MEX1/saison_id/2019","€3.50m","https://www.transfermarkt.us/jumplist/transfers/spieler/411709/transfer_id/2513469",""
"171","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Aaron Mooy","https://www.transfermarkt.us/aaron-mooy/profil/spieler/123951","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/12.png?lm=1520611569","https://www.transfermarkt.us/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1237.png?lm=1492718902","Brighton","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€3.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/123951/transfer_id/2771224","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569"
"172","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","James McCarthy","https://www.transfermarkt.us/james-mccarthy/profil/spieler/45333","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/72.png?lm=1520611569","https://www.transfermarkt.us/crystal-palace/startseite/verein/873/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/873.png?lm=1457723287","Crystal Palace","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Premier League","https://www.transfermarkt.us/premier-league/transfers/wettbewerb/GB1/saison_id/2019","€3.30m","https://www.transfermarkt.us/jumplist/transfers/spieler/45333/transfer_id/2596151","https://tmssl.akamaized.net/images/flagge/verysmall/190.png?lm=1520611569"
"173","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Ludovit Reis","https://www.transfermarkt.us/ludovit-reis/profil/spieler/490884","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/122.png?lm=1520611569","https://www.transfermarkt.us/fc-barcelona-b/startseite/verein/2464/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/2464.png?lm=1406739548","Barcelona B","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","2ª B - Grupo III","https://www.transfermarkt.us/segunda-division-b-grupo-iii-bis-20-21-/transfers/wettbewerb/ES3C/saison_id/2019","€3.25m","https://www.transfermarkt.us/jumplist/transfers/spieler/490884/transfer_id/2483598","https://tmssl.akamaized.net/images/flagge/verysmall/154.png?lm=1520611569"
"174","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Romaine Sawyers","https://www.transfermarkt.us/romaine-sawyers/profil/spieler/113036","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/225.png?lm=1520611569","https://www.transfermarkt.us/west-bromwich-albion/startseite/verein/984/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/984.png?lm=1457991758","West Brom","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569","Championship","https://www.transfermarkt.us/championship/transfers/wettbewerb/GB2/saison_id/2019","€3.20m","https://www.transfermarkt.us/jumplist/transfers/spieler/113036/transfer_id/2576784","https://tmssl.akamaized.net/images/flagge/verysmall/189.png?lm=1520611569"
"175","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Franck Kom","https://www.transfermarkt.us/franck-kom/profil/spieler/148518","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/31.png?lm=1520611569","https://www.transfermarkt.us/al-rayyan-sc/startseite/verein/3229/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/3229.png?lm=1649076405","Al-Rayyan SC","https://tmssl.akamaized.net/images/flagge/verysmall/137.png?lm=1520611569","Stars League","https://www.transfermarkt.us/qatar-stars-league/transfers/wettbewerb/QSL/saison_id/2019","€3.16m","https://www.transfermarkt.us/jumplist/transfers/spieler/148518/transfer_id/2527506",""
"176","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Robert Andrich","https://www.transfermarkt.us/robert-andrich/profil/spieler/159088","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","https://www.transfermarkt.us/1-fc-union-berlin/startseite/verein/89/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/89.png?lm=1402956210","Union Berlin","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","Bundesliga","https://www.transfermarkt.us/bundesliga/transfers/wettbewerb/L1/saison_id/2019","€3.15m","https://www.transfermarkt.us/jumplist/transfers/spieler/159088/transfer_id/2511162",""
"177","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Henrikh Mkhitaryan","https://www.transfermarkt.us/henrikh-mkhitaryan/profil/spieler/55735","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/10.png?lm=1520611569","https://www.transfermarkt.us/as-rom/startseite/verein/12/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/12.png?lm=1533302889","AS Roma","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/55735/transfer_id/2631517",""
"178","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Mehdi Léris","https://www.transfermarkt.us/mehdi-leris/profil/spieler/348601","Right Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/4.png?lm=1520611569","https://www.transfermarkt.us/sampdoria-genua/startseite/verein/1038/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1038.png?lm=1520934353","Sampdoria","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Serie A","https://www.transfermarkt.us/serie-a/transfers/wettbewerb/IT1/saison_id/2019","€3.10m","https://www.transfermarkt.us/jumplist/transfers/spieler/348601/transfer_id/2604232","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"179","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Enzo Barrenechea","https://www.transfermarkt.us/enzo-barrenechea/profil/spieler/671915","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/9.png?lm=1520611569","https://www.transfermarkt.us/fc-sion/startseite/verein/321/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/321.png?lm=1656418886","FC Sion","https://tmssl.akamaized.net/images/flagge/verysmall/148.png?lm=1520611569","Super League","https://www.transfermarkt.us/super-league/transfers/wettbewerb/C1/saison_id/2019","€3.10m","https://www.transfermarkt.us/jumplist/transfers/spieler/671915/transfer_id/2618246",""
"180","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Stefano Palmucci","https://www.transfermarkt.us/stefano-palmucci/profil/spieler/542593","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","https://www.transfermarkt.us/parma-calcio-1913-u19/startseite/verein/5243/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/5243.png?lm=1530945992","Parma U19","https://tmssl.akamaized.net/images/flagge/verysmall/75.png?lm=1520611569","Primavera 2 - A","https://www.transfermarkt.us/primavera-2a/transfers/wettbewerb/IJ2A/saison_id/2019","€3.09m","https://www.transfermarkt.us/jumplist/transfers/spieler/542593/transfer_id/2781347",""
"181","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Tiemoué Bakayoko","https://www.transfermarkt.us/tiemoue-bakayoko/profil/spieler/182618","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","https://www.transfermarkt.us/as-monaco/startseite/verein/162/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/162.png?lm=1654781919","Monaco","https://tmssl.akamaized.net/images/flagge/verysmall/113.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","Loan fee:","https://www.transfermarkt.us/jumplist/transfers/spieler/182618/transfer_id/2629318","https://tmssl.akamaized.net/images/flagge/verysmall/38.png?lm=1520611569"
"182","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Shinji Kagawa","https://www.transfermarkt.us/shinji-kagawa/profil/spieler/81785","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/77.png?lm=1520611569","https://www.transfermarkt.us/real-saragossa/startseite/verein/142/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/142.png?lm=1405877974","Real Zaragoza","https://tmssl.akamaized.net/images/flagge/verysmall/157.png?lm=1520611569","LaLiga SmartBank","https://www.transfermarkt.us/laliga2/transfers/wettbewerb/ES2/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/81785/transfer_id/2598188",""
"183","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","David Kinsombi","https://www.transfermarkt.us/david-kinsombi/profil/spieler/196834","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","https://www.transfermarkt.us/hamburger-sv/startseite/verein/41/saison_id/2019","","Hamburger SV","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","2. Bundesliga","https://www.transfermarkt.us/2-bundesliga/transfers/wettbewerb/L2/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/196834/transfer_id/2447645","https://tmssl.akamaized.net/images/flagge/verysmall/193.png?lm=1520611569"
"184","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Eduardo Henrique","https://www.transfermarkt.us/eduardo-henrique/profil/spieler/216118","Defensive Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/sporting-lissabon/startseite/verein/336/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/336.png?lm=1621513752","Sporting CP","https://tmssl.akamaized.net/images/flagge/verysmall/136.png?lm=1520611569","Liga NOS","https://www.transfermarkt.us/liga-nos/transfers/wettbewerb/PO1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/216118/transfer_id/2533015",""
"185","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Gaël Kakuta","https://www.transfermarkt.us/gael-kakuta/profil/spieler/74297","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/193.png?lm=1520611569","https://www.transfermarkt.us/amiens-sc/startseite/verein/1416/saison_id/2019","","Amiens SC","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569","Ligue 1","https://www.transfermarkt.us/ligue-1/transfers/wettbewerb/FR1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/74297/transfer_id/2597823","https://tmssl.akamaized.net/images/flagge/verysmall/50.png?lm=1520611569"
"186","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Douglas Augusto","https://www.transfermarkt.us/douglas-augusto/profil/spieler/393621","Central Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/26.png?lm=1520611569","https://www.transfermarkt.us/paok-thessaloniki/startseite/verein/1091/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/1091.png?lm=1562577576","PAOK Salonika","https://tmssl.akamaized.net/images/flagge/verysmall/56.png?lm=1520611569","Super League 1","https://www.transfermarkt.us/super-league-1/transfers/wettbewerb/GR1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/393621/transfer_id/2532102",""
"187","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Philipp Förster","https://www.transfermarkt.us/philipp-forster/profil/spieler/179635","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","https://www.transfermarkt.us/vfb-stuttgart/startseite/verein/79/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/79.png?lm=1680587427","VfB Stuttgart","https://tmssl.akamaized.net/images/flagge/verysmall/40.png?lm=1520612525","2. Bundesliga","https://www.transfermarkt.us/2-bundesliga/transfers/wettbewerb/L2/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/179635/transfer_id/2631384",""
"188","data:image/gif;base64,R0lGODlhAQABAIAAAMLCwgAAACH5BAAAAAAALAAAAAABAAEAAAICRAEAOw==","Luka Ivanusec","https://www.transfermarkt.us/luka-ivanusec/profil/spieler/387105","Attacking Midfield","https://tmssl.akamaized.net/images/flagge/verysmall/37.png?lm=1520611569","https://www.transfermarkt.us/gnk-dinamo-zagreb/startseite/verein/419/saison_id/2019","https://tmssl.akamaized.net/images/wappen/tiny/419.png?lm=1571921138","Dinamo Zagreb","https://tmssl.akamaized.net/images/flagge/verysmall/37.png?lm=1520611569","SuperSport HNL","https://www.transfermarkt.us/1-hnl/transfers/wettbewerb/KR1/saison_id/2019","€3.00m","https://www.transfermarkt.us/jumplist/transfers/spieler/387105/transfer_id/2614879",""
